feature_idx,feature_name,pearson_r,pearson_p,pearson_abs,spearman_r,spearman_p,spearman_abs,feature_mean,feature_std,feature_min,feature_max
73,feature_73,-0.31179869174957275,0.12919236946222507,0.31179869174957275,-0.32344398279494063,0.11475896838263604,0.32344398279494063,-0.29612910747528076,1.0913441181182861,-2.8138551712036133,1.6124472618103027
351,feature_351,0.30973953008651733,0.13187543902667026,0.30973953008651733,0.14234698509312793,0.49728612116482374,0.14234698509312793,-2.186220645904541,3.2920610904693604,-9.770371437072754,2.986447811126709
269,feature_269,-0.30903589725494385,0.13280143282271845,0.30903589725494385,-0.23170925906825823,0.2650710349231905,0.23170925906825823,-3.1287918090820312,2.3806235790252686,-7.6552228927612305,1.9547661542892456
24,feature_24,-0.3072172999382019,0.13521647719021948,0.3072172999382019,-0.2665051887576895,0.19783466241258002,0.2665051887576895,2.7800328731536865,1.4794102907180786,0.11927437782287598,5.7081074714660645
122,feature_122,-0.3056451678276062,0.13732959531102587,0.3056451678276062,-0.11783167099375591,0.5748275963734459,0.11783167099375591,6.207334995269775,2.721773624420166,1.4969255924224854,11.7551908493042
212,feature_212,-0.3036775588989258,0.14000761581545615,0.3036775588989258,-0.35191337981356624,0.08449815946891961,0.35191337981356624,-4.402582168579102,1.8944071531295776,-7.1587114334106445,-0.43207624554634094
265,feature_265,0.29813602566719055,0.14775097711629007,0.29813602566719055,0.27757662093159946,0.17914078832593666,0.27757662093159946,-0.22374087572097778,1.743415117263794,-3.0096139907836914,3.0637855529785156
71,feature_71,-0.29644545912742615,0.15017286804247923,0.29644545912742615,-0.3107909174533293,0.13050050408198544,0.3107909174533293,2.143003463745117,2.688476800918579,-3.843963146209717,8.029227256774902
349,feature_349,-0.2924532890319824,0.15600380541011447,0.2924532890319824,-0.39461747534150465,0.050922832614746415,0.39461747534150465,-2.78910756111145,1.7619730234146118,-7.755114555358887,0.2266066074371338
278,feature_278,-0.29029518365859985,0.1592217908728741,0.29029518365859985,-0.196913329378827,0.3454546788107732,0.196913329378827,4.353664875030518,2.457249164581299,0.17961055040359497,10.190937042236328
267,feature_267,-0.2852547764778137,0.16691945078049333,0.2852547764778137,-0.26017865608688384,0.20909417226685467,0.26017865608688384,0.722542941570282,2.7341015338897705,-3.7018027305603027,8.974431037902832
130,feature_130,-0.2822726368904114,0.1715946504427421,0.2822726368904114,-0.18900516354031985,0.3655514073763725,0.18900516354031985,1.470099687576294,2.2494845390319824,-1.3998842239379883,7.012161731719971
173,feature_173,-0.2772670388221741,0.17964621951674506,0.2772670388221741,-0.20086741229808053,0.3356579914184604,0.20086741229808053,-3.092439651489258,3.472842216491699,-8.256375312805176,6.746064186096191
112,feature_112,-0.2769034504890442,0.18024108407278192,0.2769034504890442,-0.23091844248440754,0.2667513772722037,0.23091844248440754,4.089279651641846,2.0893874168395996,-0.16939325630664825,9.533045768737793
29,feature_29,-0.2753772437572479,0.1827529895073523,0.2753772437572479,-0.2720409048446445,0.18832813923449748,0.2720409048446445,-2.0929324626922607,3.371187925338745,-7.627582550048828,7.17268705368042
58,feature_58,-0.27526751160621643,0.1829345199602315,0.27526751160621643,-0.20561231180118478,0.3241248326917472,0.20561231180118478,-1.8201589584350586,1.1522387266159058,-3.5160484313964844,0.6680576801300049
201,feature_201,-0.27301013469696045,0.18669660337975688,0.27301013469696045,-0.2411990580744668,0.2454381397624335,0.2411990580744668,3.01655650138855,1.6557135581970215,0.006509349215775728,6.086549282073975
291,feature_291,0.27238473296165466,0.18774824330424134,0.27238473296165466,0.25068885708067534,0.2267819732712225,0.25068885708067534,2.3673219680786133,2.3679006099700928,-3.7931296825408936,8.017319679260254
25,feature_25,0.26723337173461914,0.19656580057983508,0.26723337173461914,0.32265316621109,0.11569990543926384,0.32265316621109,1.5053423643112183,2.3584651947021484,-2.444559097290039,5.646393775939941
319,feature_319,-0.2657828629016876,0.19909882968355014,0.2657828629016876,-0.2048214952173341,0.3260300998317074,0.2048214952173341,8.545011520385742,2.8165993690490723,3.168518543243408,18.505645751953125
335,feature_335,-0.26476919651031494,0.20088215157843586,0.26476919651031494,-0.28073988726700233,0.17403283045107512,0.28073988726700233,0.5019566416740417,1.9622156620025635,-3.508303165435791,3.805849075317383
314,feature_314,0.2644147276878357,0.20150831864850288,0.2644147276878357,0.21431129422354261,0.3036152430528308,0.21431129422354261,-3.206789016723633,2.621581792831421,-9.012243270874023,2.515549421310425
221,feature_221,0.2623959183692932,0.205099846914004,0.2623959183692932,0.32977051546574637,0.10743265218232209,0.32977051546574637,-9.134015083312988,1.8382395505905151,-12.616151809692383,-5.74169397354126
94,feature_94,-0.26073193550109863,0.208092572631324,0.26073193550109863,-0.19058679670802128,0.3614786109447953,0.19058679670802128,-5.4191741943359375,2.7104358673095703,-12.0365629196167,1.4358314275741577
299,feature_299,0.2605801820755005,0.20836696768708576,0.2605801820755005,0.16607148260864926,0.4275572255139156,0.16607148260864926,-0.7735843062400818,3.148735761642456,-8.030821800231934,5.686779022216797
16,feature_16,-0.2581395208835602,0.2128137181221142,0.2581395208835602,-0.26729600534154024,0.19645692159282652,0.26729600534154024,-2.6641714572906494,2.3574211597442627,-5.894563674926758,2.6160449981689453
354,feature_354,-0.2578991949558258,0.21325500848637025,0.2578991949558258,-0.2277551761490047,0.2735409683725553,0.2277551761490047,-1.1704283952713013,1.8543550968170166,-4.660259246826172,2.5081098079681396
353,feature_353,0.2554927170276642,0.21770780699797315,0.2554927170276642,0.18109699770181278,0.3863130125481117,0.18109699770181278,-6.603237152099609,3.0901730060577393,-11.767354965209961,-0.007962167263031006
238,feature_238,0.25343987345695496,0.22155520577632323,0.25343987345695496,0.20165822888193127,0.3337188882358486,0.20165822888193127,2.8199596405029297,0.7933584451675415,0.7857958078384399,4.126761436462402
3,feature_3,-0.2523978352546692,0.22352545521373002,0.2523978352546692,-0.16607148260864926,0.4275572255139156,0.16607148260864926,-4.114709377288818,3.449958324432373,-9.983721733093262,3.6060662269592285
242,feature_242,0.2504671514034271,0.22720674197989527,0.2504671514034271,0.10280615590059239,0.6248321702621966,0.10280615590059239,0.35144874453544617,2.641599655151367,-5.6389031410217285,5.079926490783691
277,feature_277,0.24921837449073792,0.22960917104690454,0.24921837449073792,0.24436232440986963,0.23911123560460315,0.24436232440986963,1.1356192827224731,1.7545222043991089,-2.5977325439453125,5.652749061584473
316,feature_316,-0.24856902658939362,0.23086504076777278,0.24856902658939362,-0.3360970481365521,0.1004577516193714,0.3360970481365521,-0.2226729393005371,2.1409080028533936,-3.8482820987701416,3.810067892074585
310,feature_310,-0.24455928802490234,0.23872086940362292,0.24455928802490234,-0.21747456055894543,0.2963614905526492,0.21747456055894543,-1.1378602981567383,2.6827399730682373,-4.819551467895508,3.654275894165039
334,feature_334,0.2389945536851883,0.2499115803662819,0.2389945536851883,0.36614807832287904,0.07184230948711434,0.36614807832287904,-4.995391368865967,2.195690870285034,-8.725980758666992,0.5035898685455322
191,feature_191,0.23782306909561157,0.25231026937351525,0.23782306909561157,0.20165822888193127,0.3337188882358486,0.20165822888193127,-3.8761212825775146,2.000732183456421,-9.332815170288086,-0.9639775156974792
172,feature_172,0.23735831677913666,0.25326601275188354,0.23735831677913666,0.12336738708071089,0.5568620662950612,0.12336738708071089,-1.0803213119506836,2.775411605834961,-7.917981147766113,4.136549949645996
156,feature_156,0.2361091673374176,0.25584647923865145,0.2361091673374176,0.24752559074527247,0.23289261692536495,0.24752559074527247,4.377392768859863,2.9840970039367676,-1.7374603748321533,9.77687931060791
372,feature_372,-0.23415157198905945,0.2599246016138428,0.23415157198905945,-0.22538272639745258,0.2787048281029016,0.22538272639745258,3.396421194076538,2.616152048110962,-1.8055176734924316,9.911211013793945
287,feature_287,-0.23203735053539276,0.26437590131165445,0.23203735053539276,-0.24673477416142178,0.2344371360975139,0.24673477416142178,-2.1804962158203125,3.080821990966797,-10.089215278625488,3.485732316970825
46,feature_46,-0.23198437690734863,0.26448805809288256,0.23198437690734863,-0.32265316621109,0.11569990543926384,0.32265316621109,2.7879319190979004,2.064701557159424,-1.5407350063323975,7.224453926086426
317,feature_317,0.23072119057178497,0.26717156469285447,0.23072119057178497,0.2048214952173341,0.3260300998317074,0.2048214952173341,3.6099328994750977,1.5231748819351196,1.099435567855835,7.104301452636719
225,feature_225,0.23037996888160706,0.26789943958461804,0.23037996888160706,0.28943886968936017,0.1605115441198769,0.28943886968936017,1.3260418176651,2.451728105545044,-3.125863790512085,6.110746383666992
258,feature_258,-0.2297401875257492,0.2692676083293042,0.2297401875257492,-0.1684439323602014,0.42089079581991407,0.1684439323602014,-3.1993257999420166,2.1266863346099854,-7.756040573120117,1.0551105737686157
227,feature_227,0.22734354436397552,0.2744325182442654,0.22734354436397552,0.26966845509309234,0.19236308686838763,0.26966845509309234,2.4317266941070557,1.9567402601242065,-2.253981113433838,5.7138590812683105
85,feature_85,0.22513242065906525,0.2792532255146536,0.22513242065906525,0.31948989987568716,0.1195202660245335,0.31948989987568716,1.1256976127624512,2.02463960647583,-2.041638135910034,5.919890880584717
348,feature_348,0.22417928278446198,0.28134772686668685,0.22417928278446198,0.21035721130428905,0.31283576546494674,0.21035721130428905,-4.901047706604004,2.1901183128356934,-8.635896682739258,-0.3284083604812622
293,feature_293,-0.2231299877166748,0.2836650022868858,0.2231299877166748,-0.17160719869560423,0.4120914653680132,0.17160719869560423,3.965319871902466,1.2475048303604126,0.6836588382720947,6.356431484222412
74,feature_74,0.22136881947517395,0.2875814078837284,0.22136881947517395,0.27441335459619665,0.1843518191945329,0.27441335459619665,6.525484561920166,2.9721295833587646,-1.1423381567001343,13.934789657592773
